replicate	ancient_sample	true_T	map_T	mean_T	ci95_lower_T	ci95_upper_T	contains_true_95	error	abs_error	min_ne_to_T	geomean_ne_to_T	sd_log_ne_to_T	global_min_ne	global_log_ne_range	realised_epsilon
40	ancient_03	3254.2816336046353	2920.0	2919.825510900514	2773.148847122535	3071.216284203949	0	-334.2816336046353	334.2816336046353	5418.086790383247	15461.800675855702	0.7956824819731674	5418.086790383247	3.0991467630411744	0.009961043560382481
40	ancient_04	5673.595487261017	4100.0	4097.461711573393	3661.9584004239587	4587.310416273897	0	-1573.5954872610173	1573.5954872610173	5418.086790383247	24948.43285115391	0.8191738389235613	5418.086790383247	3.0991467630411744	0.009961043560382481
40	ancient_05	6255.3579192525185	5980.0	5965.704947543553	5525.3324220825525	6397.319086584168	1	-275.3579192525185	275.3579192525185	5418.086790383247	26487.251554590726	0.8022302506224002	5418.086790383247	3.0991467630411744	0.009961043560382481
40	ancient_06	6406.470413140792	6280.0	6381.696878752251	5915.171441614086	6883.4834154389655	1	-126.4704131407916	126.4704131407916	5418.086790383247	26854.455082512348	0.7976466210071124	5418.086790383247	3.0991467630411744	0.009961043560382481
40	ancient_07	6837.313818737802	6640.0	6603.090840517496	6034.636787116673	7119.628343205734	1	-197.31381873780174	197.31381873780174	5418.086790383247	27836.43093807075	0.7844280181223777	5418.086790383247	3.0991467630411744	0.009961043560382481
40	ancient_08	8593.18286642039	8500.0	8451.94970973873	8095.370457083199	8796.725479236846	1	-93.18286642038947	93.18286642038947	5418.086790383247	28582.067654746847	0.7159243344393638	5418.086790383247	3.0991467630411744	0.009961043560382481
40	ancient_09	8739.693154178236	7460.0	7354.714111892031	6787.843758845409	7759.092416810046	0	-1279.693154178236	1279.693154178236	5418.086790383247	28514.23342752	0.7101313747916318	5418.086790383247	3.0991467630411744	0.009961043560382481
40	ancient_10	9913.933092266358	9560.0	9570.612693440991	9260.620317076276	9882.138637350337	0	-353.93309226635756	353.93309226635756	5418.086790383247	28047.412746199934	0.668270295197839	5418.086790383247	3.0991467630411744	0.009961043560382481
41	ancient_01	979.9688166547238	1300.0	1338.676864348789	1240.3639217614582	1620.8339250985828	0	320.0311833452762	320.0311833452762	7149.503501728941	17385.143974034436	0.9937056555907383	5047.247433431668	3.31682284352714	0.009868224657767922
41	ancient_02	3756.785188344044	4120.0	4116.037367949347	4022.1462967910443	4211.784469505687	0	363.21481165595605	363.21481165595605	5047.247433431668	28016.204799277395	1.2336674727302612	5047.247433431668	3.31682284352714	0.009868224657767922
41	ancient_03	4600.6287689415985	4340.0	4339.318051533596	4237.554499733004	4437.342157585991	0	-260.62876894159854	260.62876894159854	5047.247433431668	20458.810015894986	1.2972145383295135	5047.247433431668	3.31682284352714	0.009868224657767922
41	ancient_04	5536.804546970165	5660.0	5662.266960002305	5553.238224163456	5756.57251895814	0	123.19545302983533	123.19545302983533	5047.247433431668	16147.592286614316	1.2936143108117548	5047.247433431668	3.31682284352714	0.009868224657767922
41	ancient_05	5747.918438654662	6000.0	5952.919716107517	5750.087540064405	6116.0259510937785	0	252.08156134533783	252.08156134533783	5047.247433431668	15472.404133331027	1.2883409167049438	5047.247433431668	3.31682284352714	0.009868224657767922
41	ancient_06	5776.210098102401	6120.0	6102.717405971072	5949.372467977125	6262.229106746172	0	343.7899018975986	343.7899018975986	5047.247433431668	15387.743065404606	1.287559252671467	5047.247433431668	3.31682284352714	0.009868224657767922
41	ancient_07	5802.383808840341	5760.0	5758.524604321901	5658.394152943689	5865.876754667155	1	-42.38380884034086	42.38380884034086	5047.247433431668	15310.561898418397	1.2868219317044145	5047.247433431668	3.31682284352714	0.009868224657767922
41	ancient_08	6418.9351963123145	6200.0	6215.553000655442	6083.897719814769	6350.166823195757	0	-218.93519631231447	218.93519631231447	5047.247433431668	13762.590090364756	1.2664034342449904	5047.247433431668	3.31682284352714	0.009868224657767922
41	ancient_09	6755.084946215575	6700.0	6716.763455224065	6610.30756639441	6828.545084032227	1	-55.084946215574746	55.084946215574746	5047.247433431668	13092.463517209611	1.2536149955353533	5047.247433431668	3.31682284352714	0.009868224657767922
41	ancient_10	8356.798283954655	7900.0	8204.467330440473	7514.5390219157935	9302.570522175705	1	-456.79828395465483	456.79828395465483	5047.247433431668	14044.670581195487	1.2571715561284995	5047.247433431668	3.31682284352714	0.009868224657767922
42	ancient_01	1653.9735551598023	2700.0	2617.741216827936	2250.725083500645	2913.0462356800676	0	1046.0264448401977	1046.0264448401977	7876.496838050758	66975.67522292894	0.8782249873203914	7876.496838050758	2.926465942602748	0.00984624688888372
42	ancient_02	1815.3427133422983	1780.0	1777.1372237036485	1607.2276055888751	1962.3803338600455	1	-35.34271334229834	35.34271334229834	7876.496838050758	63018.04637889852	0.86066431371249	7876.496838050758	2.926465942602748	0.00984624688888372
42	ancient_03	2318.2229788347986	2140.0	2145.800644413555	1907.707708305233	2431.550928412332	1	-178.2229788347986	178.2229788347986	7876.496838050758	55036.551850639946	0.803903737574193	7876.496838050758	2.926465942602748	0.00984624688888372
42	ancient_04	2727.8759298419664	3420.0	3409.7848018603045	3178.4715852313548	3624.41379821302	0	692.1240701580336	692.1240701580336	7876.496838050758	51140.83937899276	0.7613870534912079	7876.496838050758	2.926465942602748	0.00984624688888372
42	ancient_05	5049.890021991845	4820.0	4792.397031774809	4590.167542761796	4972.9125570788365	0	-229.89002199184506	229.89002199184506	7876.496838050758	35491.14625615224	0.6965052219371186	7876.496838050758	2.926465942602748	0.00984624688888372
42	ancient_06	6722.596476901266	6940.0	6926.215805637317	6722.860756872719	7128.977898419715	0	217.40352309873379	217.40352309873379	7876.496838050758	31211.9370897101	0.6436223400536929	7876.496838050758	2.926465942602748	0.00984624688888372
42	ancient_07	7688.64279316613	7660.0	7664.5826365654	7395.397398735912	7863.142473144534	1	-28.642793166130105	28.642793166130105	7876.496838050758	29651.476143661934	0.6170240212408651	7876.496838050758	2.926465942602748	0.00984624688888372
42	ancient_08	8866.652918365056	8320.0	8320.83904698493	8117.106758294545	8549.040726685262	0	-546.6529183650564	546.6529183650564	7876.496838050758	27967.664081152372	0.5936707777981018	7876.496838050758	2.926465942602748	0.00984624688888372
42	ancient_09	9088.011207443069	9860.0	9805.651208249234	9540.734817386816	9986.395568711921	0	771.988792556931	771.988792556931	7876.496838050758	27708.933553085873	0.5893390024834237	7876.496838050758	2.926465942602748	0.00984624688888372
42	ancient_10	9150.1515684924	9280.0	9298.4975615199	8993.661764130144	9587.813385870166	1	129.84843150760025	129.84843150760025	7876.496838050758	27638.96732850961	0.5881297198009329	7876.496838050758	2.926465942602748	0.00984624688888372
43	ancient_01	143.67362215245706	760.0	542.5274678971714	29.246314485544403	1084.906298097009	1	616.326377847543	616.326377847543	91288.46554002792	109058.28887347768	0.117539312692502	8270.142547206206	2.6569078093097502	0.009917625717429447
43	ancient_02	352.2741217423431	1340.0	1223.1274317011948	753.6312678332348	1377.4063458371215	0	987.7258782576569	987.7258782576569	73230.7086544641	91334.15476155834	0.18550978338750945	8270.142547206206	2.6569078093097502	0.009917625717429447
43	ancient_03	563.3720941008047	420.0	337.59825316778165	26.311159183808456	659.3205681035341	1	-143.3720941008047	143.3720941008047	43616.452769336895	83998.6564773268	0.18359010655851757	8270.142547206206	2.6569078093097502	0.009917625717429447
43	ancient_04	671.2759304130101	1380.0	1380.359486698083	1228.5250313415354	1474.6324107948021	0	708.7240695869899	708.7240695869899	43616.452769336895	75599.85316213261	0.29364951380509907	8270.142547206206	2.6569078093097502	0.009917625717429447
43	ancient_05	1022.5875894420833	980.0	948.0330023618553	673.86543429582	1188.7356217150752	1	-42.5875894420833	42.5875894420833	43616.452769336895	62583.0260646987	0.35331499741440314	8270.142547206206	2.6569078093097502	0.009917625717429447
43	ancient_06	4409.2188694427905	4280.0	4237.935538829169	3966.340232347339	4475.684596375475	1	-129.2188694427905	129.2188694427905	8270.142547206206	16984.828689979196	0.8476559146310573	8270.142547206206	2.6569078093097502	0.009917625717429447
43	ancient_07	4527.29881961588	4540.0	4547.383625669814	4375.401678973932	4726.190267316388	1	12.701180384119652	12.701180384119652	8270.142547206206	16874.77792227774	0.8374712731007773	8270.142547206206	2.6569078093097502	0.009917625717429447
43	ancient_08	5094.698811044435	4740.0	4763.120381119536	4574.912522373817	4946.573377716973	0	-354.6988110444354	354.6988110444354	8270.142547206206	16424.707902489346	0.7931446755561291	8270.142547206206	2.6569078093097502	0.009917625717429447
43	ancient_09	8750.896481409114	8840.0	8760.9762905472	8196.564035678182	9350.473177046555	1	89.10351859088587	89.10351859088587	8270.142547206206	16933.145978430595	0.6590889377555994	8270.142547206206	2.6569078093097502	0.009917625717429447
43	ancient_10	9298.76612854292	9080.0	9108.196278024348	8515.537641422656	9736.949479006411	1	-218.76612854292034	218.76612854292034	8270.142547206206	17539.185438864013	0.6546410842829524	8270.142547206206	2.6569078093097502	0.009917625717429447
44	ancient_01	2990.0417567106806	1400.0	1436.7718381416166	1166.4338279645226	1705.761705518671	0	-1590.0417567106806	1590.0417567106806	5847.674868308664	67038.6970235927	0.5925101396669498	5847.674868308664	3.227238375425056	0.009984824910198045
44	ancient_02	5047.63946913717	3680.0	3656.997977413204	3029.149470307919	4309.224731162548	0	-1367.6394691371697	1367.6394691371697	5847.674868308664	87182.33557851447	0.5734590641986638	5847.674868308664	3.227238375425056	0.009984824910198045
44	ancient_03	5059.8959321169705	7640.0	7643.688742581515	7583.163839047168	7714.269463414085	0	2580.1040678830295	2580.1040678830295	5847.674868308664	87277.35819564147	0.5731905663645828	5847.674868308664	3.227238375425056	0.009984824910198045
44	ancient_04	5116.922819723167	2620.0	2554.8831711448465	2130.7420732138426	2942.1032436614864	0	-2496.922819723167	2496.922819723167	5847.674868308664	87714.82352426588	0.5719299822289613	5847.674868308664	3.227238375425056	0.009984824910198045
44	ancient_05	5685.970102136152	4720.0	4733.9431320982685	4272.277279169523	5291.04917051278	0	-965.9701021361516	965.9701021361516	5847.674868308664	91696.91393410446	0.5586524023566964	5847.674868308664	3.227238375425056	0.009984824910198045
44	ancient_06	5882.4838334138085	3880.0	4137.402984052083	3520.3184745088606	5016.710547455683	0	-2002.4838334138085	2002.4838334138085	5847.674868308664	92928.05627590719	0.5539071739336299	5847.674868308664	3.227238375425056	0.009984824910198045
44	ancient_07	6204.087132279371	5780.0	6045.286010637188	5074.499700615372	7050.910042292173	1	-424.08713227937096	424.08713227937096	5847.674868308664	94805.67048633493	0.5461024419545347	5847.674868308664	3.227238375425056	0.009984824910198045
44	ancient_08	7401.916626730483	2920.0	3042.2768321242042	2640.6366074892317	3721.886375089489	0	-4481.916626730483	4481.916626730483	5847.674868308664	100588.6915743085	0.5178080355989498	5847.674868308664	3.227238375425056	0.009984824910198045
44	ancient_09	7721.93444469987	2140.0	2154.5952835096195	1981.7544765588605	2334.047443567	0	-5581.93444469987	5581.93444469987	5847.674868308664	95384.6912839332	0.6064516672511732	5847.674868308664	3.227238375425056	0.009984824910198045
44	ancient_10	9292.032761244713	8640.0	8703.884526073873	8583.822979060302	8830.32218564149	0	-652.0327612447127	652.0327612447127	5847.674868308664	68959.24878188466	0.9073070784156042	5847.674868308664	3.227238375425056	0.009984824910198045
45	ancient_01	497.46409548728224	120.0	113.49744697876537	66.44634256478282	155.47955851036278	0	-377.46409548728224	377.46409548728224	5289.005172086847	24268.628358756723	1.3102795058863776	5199.257745569199	3.144246523780385	0.009900302219751972
45	ancient_02	1250.9434027548316	800.0	806.5550730240914	698.0202486196994	899.0548640130477	0	-450.9434027548316	450.9434027548316	5289.005172086847	18331.29047524222	0.9490742634457721	5199.257745569199	3.144246523780385	0.009900302219751972
45	ancient_03	1777.7981163233715	1320.0	1321.2316487260491	1203.0611179186924	1436.1950959226829	0	-457.79811632337146	457.79811632337146	5289.005172086847	16043.45118357239	0.8225506316979527	5199.257745569199	3.144246523780385	0.009900302219751972
45	ancient_04	2507.1772361233734	2980.0	2993.386453688431	2857.4848324957666	3117.267472177646	0	472.8227638766266	472.8227638766266	5289.005172086847	14550.508335077086	0.7092336194707266	5199.257745569199	3.144246523780385	0.009900302219751972
45	ancient_05	3535.7390120311884	3860.0	3874.1570038858845	3784.3002268139617	3997.5793567198916	0	324.2609879688116	324.2609879688116	5289.005172086847	12557.704230676909	0.6680456932406915	5199.257745569199	3.144246523780385	0.009900302219751972
45	ancient_06	3888.5825170828457	3220.0	3241.1010780406223	3172.4297423177263	3322.9860999962348	0	-668.5825170828457	668.5825170828457	5289.005172086847	11647.13256124624	0.6801245803134488	5199.257745569199	3.144246523780385	0.009900302219751972
45	ancient_07	5388.28434180246	5400.0	5393.994135812191	5249.728283213759	5547.780191363174	1	11.715658197539597	11.715658197539597	5289.005172086847	9441.529174206978	0.6694087854564545	5199.257745569199	3.144246523780385	0.009900302219751972
45	ancient_08	7324.054875506689	7120.0	7128.321458251742	7008.869901083914	7277.400567487343	0	-204.0548755066893	204.0548755066893	5289.005172086847	8176.31881146559	0.6223276498127994	5199.257745569199	3.144246523780385	0.009900302219751972
45	ancient_09	7335.927250037235	7180.0	7194.147544032459	7085.428159916069	7303.7256448880335	0	-155.92725003723535	155.92725003723535	5289.005172086847	8171.0211472281635	0.6220322050206814	5199.257745569199	3.144246523780385	0.009900302219751972
45	ancient_10	8829.288921318312	9480.0	9471.152891238135	9036.536185349014	9886.064889433479	0	650.7110786816884	650.7110786816884	5289.005172086847	9453.593112228717	0.6774277042154546	5199.257745569199	3.144246523780385	0.009900302219751972
46	ancient_01	2179.1816065336156	2080.0	2085.073547726099	2009.950844328462	2150.7962505682467	0	-99.18160653361565	99.18160653361565	5038.242714157624	18344.35939731797	1.058051961196513	5038.242714157624	3.070138167737049	0.010194475651803354
46	ancient_02	2873.656031347568	3060.0	3070.6518443639184	2989.734851993722	3208.9499723461586	0	186.34396865243207	186.34396865243207	5038.242714157624	15381.301256627235	0.9727887833532204	5038.242714157624	3.070138167737049	0.010194475651803354
46	ancient_03	3915.0500891226757	3920.0	4014.7290434715205	3266.0438314851212	4869.7675457095975	1	4.949910877324328	4.949910877324328	5038.242714157624	21501.36141811848	1.1571922071061553	5038.242714157624	3.070138167737049	0.010194475651803354
46	ancient_04	5774.8354617369905	7180.0	7053.057469556828	6065.059419698813	7792.704308324168	0	1405.1645382630095	1405.1645382630095	5038.242714157624	36217.434679649974	1.2166276121589896	5038.242714157624	3.070138167737049	0.010194475651803354
46	ancient_05	6353.6721041635265	8360.0	8330.066874916998	7320.927732464761	9137.175711061482	0	2006.3278958364735	2006.3278958364735	5038.242714157624	40026.42822522898	1.2021227012280602	5038.242714157624	3.070138167737049	0.010194475651803354
46	ancient_06	7372.0141853515415	7680.0	7494.809001110061	6551.270267038061	8258.11041806677	1	307.9858146484585	307.9858146484585	5038.242714157624	45940.739753527356	1.1678936240217017	5038.242714157624	3.070138167737049	0.010194475651803354
