replicate	true_T	stratum	sites	mean_width	mean_d0	mean_mutation_age	carried_fraction	map_T_exact	map_T_edge	mean_T_exact	mean_T_edge	ci95_width_exact	ci95_width_edge
65	7339.732144445932	0k-3k	2495	1855.28537105446	1.8913827655310622	3562.6896755784715	0.016833667334669337	7050.0	7000.0	6989.444568619636	6889.3982213347845	3860.2174806479643	3747.525539164938
65	7339.732144445932	3k-10k	9045	6435.116658011991	2.4808181315644	8136.442999502511	0.033056937534549476	7500.0	7400.0	7506.679710126868	7366.126402133391	997.7225594493257	1205.8263218635448
65	7339.732144445932	10k-30k	16866	18832.555865962742	3.737222815131033	19945.792218231963	0.10026087987667497	7150.0	7300.0	7142.85951703079	7290.156523904489	774.926065761777	1200.5237044532796
65	7339.732144445932	30k-100k	22266	58881.444507751796	6.759768256534627	55393.19175219977	0.24166891224288153	7250.0	8900.0	7204.048468011074	8891.169788186573	1334.5877189387274	2427.0472474845774
65	7339.732144445932	100k-300k	22044	183317.26253230718	10.138949373979314	135704.15095027958	0.37964979132643806	5700.0	6900.0	5706.8978487873865	6907.933989214757	1960.6435672905072	2563.5006565172453
65	7339.732144445932	300k-inf	391	300000.0	1.0	148971.43004869626	0.1534526854219949	8750.0	15100.0	8278.242062840252	15966.770823875771	5305.249118984367	14999.869097598292
65	7339.732144445932	all	73107	80017.84279316082	6.3550275623401316	64316.46366935112	0.21669607561519416	7150.0	7450.0	7157.960529767658	7460.37223945678	567.7913000013959	750.2709353028931
66	6231.210796999482	0k-3k	2378	1847.2619365125286	2.026492851135408	4045.142381750354	0.022708158116063918	4950.0	5000.0	4914.462595230099	4986.612380935114	2968.948389331742	3011.702978068036
66	6231.210796999482	3k-10k	9178	6497.603092533038	2.4360427108302463	8005.18311995709	0.03323164088036609	6350.0	6400.0	6302.867765656943	6382.794750740925	694.4823489830733	1043.3793227327442
66	6231.210796999482	10k-30k	16948	18880.356602157688	3.7775548737314137	20279.898350536903	0.10319801746518763	6450.0	7000.0	6384.965117948085	6975.774745142186	569.5807434767785	1213.865181515017
66	6231.210796999482	30k-100k	23105	58730.85010967913	6.586020341917334	55445.804764222834	0.23700497727764552	6250.0	9500.0	6104.336173423623	9477.80795038529	619.6148883275182	2453.2091728994565
66	6231.210796999482	100k-300k	22714	183072.55296973392	9.960773091485427	135811.11398752776	0.37637580346922606	7000.0	9550.0	6999.96561482319	9590.022131841844	1827.2652756124553	2784.0673131533586
66	6231.210796999482	300k-inf	323	300000.0	1.0	154216.90202907872	0.1021671826625387	6550.0	5200.0	7292.795165588728	6074.249963351631	12178.230072722878	11447.986983057674
66	6231.210796999482	all	74646	80328.46145406768	6.2955952093883125	64872.808429777004	0.21656887174128553	6300.0	6900.0	6245.199138854914	6918.751503306038	260.995410092014	623.683903220187
67	3262.872319198802	0k-3k	2315	1858.055344966719	1.9879049676025917	3690.2059870379567	0.01900647948164147	3800.0	3850.0	3648.3752858249027	3696.938038749444	1888.7814399912268	1873.785762553383
67	3262.872319198802	3k-10k	8786	6440.315626206972	2.4342135215114955	7775.498237844881	0.044388800364215796	3650.0	3800.0	3628.516246127114	3767.9002033898787	599.5676285827335	917.875247316817
67	3262.872319198802	10k-30k	16512	18904.621274106048	3.798449612403101	20050.86531834545	0.11785368217054264	3450.0	4600.0	3409.572142383792	4568.45280170456	675.351628889136	1352.9504057912095
67	3262.872319198802	30k-100k	22611	59007.32639389426	6.690725752952103	55264.224448172616	0.24067931537747114	4950.0	8100.0	4910.144547573322	8110.490469819148	1073.8432242396975	2345.8384639924507
67	3262.872319198802	100k-300k	22476	183476.8058217325	10.02598327104467	133763.50832810788	0.3805837337604556	4350.0	6300.0	4207.6180994744855	6349.711636614287	1070.2945702793759	2473.581759579738
67	3262.872319198802	300k-inf	324	300000.0	1.0	153569.98462548025	0.06172839506172839	0.0	0.0	1407.7519870161984	1567.102028989136	4416.681543518928	4926.79393763784
67	3262.872319198802	all	73024	81182.60383483641	6.376821319018405	64550.59856640361	0.22452892199824714	3700.0	4400.0	3673.3792261784147	4396.506474008311	284.48940388206984	553.746664013127
68	6798.808421202343	0k-3k	2490	1863.0173463842918	1.8839357429718875	3506.7836083726083	0.014056224899598393	6250.0	6250.0	6121.8713713064235	6146.6037591279855	3039.4996675170632	3038.3525701094204
